acceleration_x;acceleration_y;acceleration_z;gyro_x;gyro_y;gyro_z
1.8657;0.1288;-1.0623;0.3842;0.7009;-3.4305
0.8100;-1.1647;-0.3060;0.4691;1.2704;5.0530
-0.1293;-0.5499;0.0395;1.1938;0.5480;0.1472
0.5797;-1.1216;-0.3838;0.2891;2.1037;4.4915
1.3761;0.1905;-0.6537;1.0247;-0.4851;-3.4892
0.0846;-0.7206;0.1156;0.8339;-0.7488;0.5683
0.8008;0.4638;-0.6321;-0.7545;1.1953;0.5378
1.9538;-1.1705;-1.2093;-0.0442;2.7230;4.0604
0.2274;0.6918;-0.3891;-1.2006;0.6419;0.2661
-0.3887;-0.5158;0.5025;1.7745;0.6366;0.2435
2.0040;-1.0758;-1.5033;-0.5028;2.4720;3.1720
2.4051;-0.1333;-1.3948;0.3980;0.4883;-3.0745
0.1648;0.7279;-0.4069;-0.6751;1.1639;-0.0718
2.0156;0.0136;-1.1084;1.1246;0.7378;-2.7058
1.7033;-0.7587;-1.2583;0.1250;1.2471;3.9300
-0.2240;-0.8944;0.1725;0.5707;0.6482;-0.0538
0.2272;0.7224;-0.4154;-0.8245;0.9519;0.0182
0.0122;-0.5668;0.1483;1.1354;-0.6149;0.2563
0.2655;0.5305;-0.4351;-0.8420;1.0456;-1.1136
2.2252;-0.9453;-1.5757;-0.5707;-1.4102;-3.1846
1.6961;-1.1516;-1.4307;-0.2242;-0.1835;2.0138
-0.3214;-0.4918;0.2816;1.5339;-0.4182;0.9810
1.3243;-0.7918;-1.4487;-0.2225;-0.0429;1.8243
2.1059;-0.4700;-1.8005;-0.3558;-1.9758;-2.2392
-0.1401;-0.4044;0.1889;1.5822;-0.4364;0.9584
0.1059;0.6796;-0.3298;-0.5895;1.3999;-0.9399
1.3696;-1.1156;-1.5376;-0.3811;1.0704;1.6489
0.0745;0.6288;-0.3932;-0.9861;1.4113;-1.0733
-0.1128;-0.5386;0.1891;0.7286;0.2901;0.2290
1.5083;-0.1516;-1.3911;-0.1711;-0.8860;-3.2988
1.9495;-1.3605;-1.7387;0.6582;0.4160;3.7546
0.0391;0.7458;-0.3486;-0.6317;0.9467;0.4474
1.2525;0.1612;-1.1174;0.7246;-0.7847;-3.2172
1.5430;-1.0871;-1.4077;0.5111;0.7600;3.5371
0.0467;-0.4302;0.1326;1.2144;-0.2248;0.7382
0.3577;0.4052;-0.5976;-0.7860;0.9379;0.5287
0.9548;0.2207;-0.9720;0.1728;-1.3714;-2.3847
-0.0167;-0.5852;0.1883;1.0839;-0.0942;-0.4497
0.5440;0.5342;-0.7983;-0.7443;0.9512;1.2455
0.9625;-0.8101;-1.0551;1.0407;1.8772;3.6523
0.7135;0.0781;-0.7795;-0.5846;-0.1125;-3.8324
0.3293;-0.6210;-0.3450;1.0175;0.4184;0.1383
1.0727;-1.1475;-1.1299;1.2206;1.1156;4.1586
0.9097;-0.0657;-1.0495;-0.4266;0.0987;-3.5760
0.4080;0.4839;-0.7160;-0.7091;1.3646;0.3942
0.3893;-0.5907;-0.3250;1.0609;0.2423;0.4427
0.8249;-1.1098;-0.7401;1.1313;0.7430;3.8836
0.6481;0.2070;-0.8238;-0.6898;1.3218;0.8434
0.6835;-0.6945;-0.5571;0.7995;-0.1051;-0.2347
0.6745;0.0701;-0.8248;-0.1205;-0.8213;-4.2756
0.3919;-0.8749;-0.2971;0.7148;1.7558;3.5687
0.7651;0.1501;-0.8714;-0.5830;1.1341;0.8757
0.6162;0.0873;-0.7281;-0.0211;-0.3388;-3.4380
0.9003;-1.3278;-0.5945;1.4442;0.8981;4.2176
0.2322;-0.3512;-0.2202;1.0327;-0.0230;0.6737
0.4829;0.2489;-0.7024;-1.0248;1.3077;0.5423
1.1874;-0.0966;-0.9471;-0.1697;-0.7804;-3.4225
0.5378;-0.6904;-0.2800;0.9390;-0.4925;0.0705
0.7572;0.1669;-0.9041;-0.6484;0.9942;1.0428
0.6206;-1.1717;-0.3796;0.6244;0.6452;3.7975
0.5659;0.1311;-0.5089;0.1968;-0.2322;-3.7340
0.9742;-0.7631;-0.5013;0.7540;-0.7531;-0.5236
0.4686;-1.0255;-0.0537;1.1945;0.2958;3.3510
0.3957;0.3245;-0.3689;-0.1939;-0.3926;-3.3087
0.8707;-0.1279;-0.8688;-1.2613;1.3737;1.6096
0.5213;-0.8547;-0.5184;0.7163;0.0503;-1.7105
0.3686;-1.0044;-0.1589;0.6593;0.5663;4.1688
0.9421;0.0952;-0.9262;-0.9579;0.7935;0.9728
0.5637;-0.7199;-0.5963;1.0339;-0.1126;-1.0325
0.6185;0.2785;-0.5802;-0.4548;-0.4031;-3.8236
0.5426;-1.2111;-0.2137;0.8092;0.1118;3.7402
0.8427;0.0775;-0.9974;-0.6689;1.4260;1.2892
0.5577;0.0755;-0.5299;-0.5545;-0.7830;-3.6321
0.4033;-0.9889;-0.0482;0.4063;0.9734;4.2566
0.6662;-0.7641;-0.7443;0.5846;0.0625;-1.1739
0.7033;0.4625;-0.7120;-0.6577;2.0668;1.0228
0.4084;-0.5532;-0.1614;1.4706;-0.2318;-0.0110
-0.1919;-0.4882;0.2747;1.5558;-0.6252;0.5023
2.0781;-1.1024;-1.5776;0.6758;-1.4130;1.8408
2.4268;-0.6319;-1.7314;0.4293;-1.5206;-2.6869
0.0277;0.5401;-0.3593;-0.9285;1.5283;-1.3334
2.3793;-0.7975;-1.7636;-0.0205;-1.7719;-2.7019
0.7811;0.2694;-0.8597;-0.6289;1.4348;0.8333
0.7490;0.0687;-0.5985;-0.0645;-0.6220;-3.2940
0.2673;-0.8071;0.0130;0.6939;1.1533;4.4981
0.3209;-0.2836;-0.1799;1.4652;0.0466;0.3401
0.6775;-1.2114;-0.6811;0.6075;1.4196;3.5650
0.4848;0.1467;-0.4220;-0.1292;-0.4078;-3.5723
0.5347;0.4213;-0.7240;-0.8420;1.2581;0.4926
0.5686;-0.8155;-0.7205;0.5024;-0.1767;-0.2503
0.3389;-1.0059;-0.1949;1.3815;1.4992;3.4698
0.6828;0.3517;-0.8752;-0.8567;1.5503;0.7464
0.8309;-0.5786;-0.7353;0.6994;-0.3820;-0.6301
0.1533;-0.8447;0.0246;1.5917;0.9583;3.8317
0.5740;0.0379;-0.6448;-0.7258;-0.2143;-3.6010
0.9049;0.1186;-1.0443;-0.7552;2.0679;1.0674
0.6434;0.0450;-0.6002;-0.2701;-0.7988;-3.6567
0.1157;-0.6228;0.2294;1.6260;1.1070;3.7108
0.9430;-0.1216;-1.1580;-0.3490;0.6976;1.2536
0.5125;-0.7968;-0.9186;-0.3572;0.7477;-1.1880
0.2991;0.2959;-0.3980;-0.6755;-0.3927;-3.5933
0.6190;-0.5584;-0.4653;-0.0186;-0.0773;-1.5278
0.7319;0.0331;-0.9464;-0.7040;1.2734;1.5307
0.5448;0.1298;-0.4974;-0.4193;-0.2236;-3.6089
0.2704;-1.1172;-0.1599;1.0433;0.2884;3.1515
0.7837;-0.6287;-0.6821;0.3737;-0.6514;-1.3199
0.1655;-0.8029;-0.0516;1.0242;0.1742;2.8238
0.3688;0.2850;-0.3854;-0.5784;-0.4961;-3.1126
1.2325;-0.8675;-1.0135;0.1013;-0.1820;-1.6908
0.9546;-0.2870;-1.2847;-0.4321;1.5686;0.8957
0.2584;-0.8242;-0.1096;1.0362;0.1183;2.5546
0.9048;-0.3970;-1.3057;-0.4541;1.6700;1.4870
1.4964;-0.9789;-1.1233;-0.1484;-0.3689;-2.0695
0.0389;-0.5195;0.1340;1.0248;-0.0007;1.6284
0.2162;0.3604;-0.3110;-0.5840;0.5675;-2.5796
0.7396;-0.2268;-1.1839;-0.6071;2.3269;1.6508
0.3001;0.4018;-0.3302;-0.6293;0.0261;-2.0979
-0.1270;-0.4620;0.2708;1.0283;0.2275;1.9874
0.8932;-0.1510;-1.0927;-0.4554;1.4254;1.3766
1.2701;-0.9726;-1.0879;0.4106;-1.2664;-2.8982
0.3099;0.3074;-0.3506;-0.6342;0.3649;-2.6091
1.7669;-0.7714;-1.2406;0.1400;-1.0931;-2.1636
0.7632;-0.2262;-1.1324;-0.6222;1.4418;1.0984
0.2471;0.2945;-0.3895;-1.1810;-0.0771;-2.8232
0.2076;-0.7674;0.0999;1.3148;0.2526;2.1595
1.2444;-0.8101;-0.9055;0.1161;-2.2503;-1.5314
-0.0994;-0.4235;0.0434;0.0287;1.2495;2.0028
0.1440;0.6925;-0.3446;-0.1128;0.8570;-1.7826
1.3422;-0.4285;-1.2728;-0.0264;0.9694;1.3190
2.0285;-0.9807;-1.3863;0.2072;-1.7151;-2.0490
0.7030;-0.2082;-1.1373;-0.5790;2.1025;0.9871
1.9940;-1.1594;-1.5392;-0.1829;0.2559;1.4944
0.2097;0.5224;-0.4446;-0.6349;1.6632;-1.2145
-0.0821;-0.4248;0.1512;1.4349;-0.6864;1.5095
1.9153;-0.5271;-1.4285;0.4123;-2.1319;-2.8550
-0.0308;-0.4866;0.2247;0.9467;0.4911;1.6160
1.4128;-0.6125;-1.2495;0.1687;-0.6865;-2.7983
0.1325;0.4256;-0.2661;-0.9696;0.5360;-2.1124
-0.0468;-0.8455;0.3665;0.9436;0.6203;2.3067
0.9451;-0.1944;-1.1695;-0.7652;1.6727;1.2804
0.1818;0.3545;-0.3135;-0.7708;0.4244;-2.1161
0.0720;-0.7751;0.2054;0.8328;0.1193;2.0659
1.7112;-0.8104;-1.1811;0.2723;-1.6949;-2.7775
1.0828;-0.4428;-1.3270;-0.7127;1.9180;1.2836
0.0683;0.6136;-0.2641;-0.0876;0.8942;-1.8996
2.3792;-1.2822;-1.5010;-0.5609;-0.6024;-2.3345
1.3853;-0.5951;-1.4080;-0.2065;1.2811;0.9191
-0.1442;-0.5391;0.2990;0.6679;0.4261;1.9569
-0.0379;0.6640;-0.2381;-0.0368;0.2158;-2.3862
2.0445;-0.8796;-1.5877;-0.8209;-0.8208;-1.8876
0.0904;-0.7419;0.2687;0.5496;0.3429;1.8947
0.2794;0.7841;-0.4298;-0.3375;0.2550;-2.1671
0.7432;-0.2228;-1.2738;0.0181;2.1207;1.4606
1.1370;-0.6211;-1.1193;-0.7591;-0.5841;-2.5075
0.0993;-0.5939;0.2249;0.9903;0.1974;0.5499
0.9548;-0.4485;-1.5799;0.1096;1.5808;2.6315
1.7336;-0.6982;-1.2811;-0.0321;-1.6012;-2.7890
0.0921;0.5741;-0.2278;-0.9987;0.7921;-2.0653
-0.0288;-0.5529;0.1101;0.6939;0.1347;1.4903
1.5903;-0.9242;-1.7002;-0.0959;1.5328;2.1369
0.0122;0.6731;-0.2568;-0.4132;0.4772;-1.7435
-0.2719;-0.5960;0.3727;1.3788;0.0033;0.9556
2.4454;-0.9902;-1.7286;-0.7683;-1.1403;-2.9822
1.4143;-1.0690;-1.6126;-0.3150;0.7238;2.2020
0.0336;0.7657;-0.2263;-0.6850;0.8731;-1.0503
2.3314;-0.9661;-2.0203;-0.3843;-0.7836;-3.5186
1.3155;-1.3217;-1.5841;0.9386;-0.1226;1.7548
-0.0702;-0.3936;0.2855;0.8873;0.1313;0.9269
0.1846;0.5795;-0.4244;-1.5597;1.2867;-1.0900
1.9481;-0.3261;-1.8978;0.1895;-2.0007;-2.9735
0.1137;-0.3721;0.0164;1.3408;0.3198;1.3596
-0.0532;0.5324;-0.3145;-0.7437;0.8266;-0.6991
1.7360;-1.0842;-1.6204;-0.0907;0.1148;2.0088
2.5574;-0.7985;-1.8587;0.0166;-1.7942;-3.0697
0.0639;-0.4262;0.1534;1.6460;-0.5650;0.9205
1.7265;-1.1730;-1.7853;0.0160;-0.1536;2.6714
2.2945;-0.5318;-2.0706;-0.4437;-2.1414;-3.4340
0.1649;0.4884;-0.4303;-1.1389;0.9253;-0.9441
0.1427;-0.5303;0.1390;0.7143;0.0343;0.4063
2.0646;-1.0366;-2.0862;1.3688;-0.1881;2.6010
0.1519;0.6436;-0.5805;-0.7978;0.6965;-0.3973
0.1815;-0.4283;-0.1037;1.2775;0.0939;0.5719
1.4130;0.0103;-1.5132;-0.4861;-1.4357;-2.7570
0.7806;-0.9944;-0.7874;1.3302;0.1312;3.8056
2.4402;-0.4537;-1.9884;0.2633;0.6368;-3.8532
0.0935;0.6749;-0.3705;-0.7475;1.5393;-1.0088
2.4108;-0.6586;-1.5257;-0.1209;-2.4592;-2.6627
1.0389;-0.8294;-1.3978;-0.4789;0.7942;1.6354
0.1584;-0.4425;0.0538;1.6300;-1.0816;1.4193
2.0905;-1.1023;-1.9846;-0.0450;-2.4054;2.7543
1.1664;-1.3159;-1.1248;0.7852;0.4139;3.7120
-0.0400;-0.4851;0.0976;1.1965;-0.0144;0.1049
0.3552;0.6592;-0.4964;-0.8417;1.2978;0.4047
1.8227;-0.2169;-1.7384;0.2475;-0.7129;-3.8562
0.3505;-0.4947;-0.1451;0.8213;-0.2915;0.1737
0.5973;0.5534;-0.6280;-0.9702;1.0881;0.1454
1.4032;-1.1838;-1.0867;0.4901;0.6828;3.2482
1.2366;0.1970;-1.2416;1.0923;-0.2214;-3.1836
0.5348;-0.8841;0.0200;0.4445;-0.2874;0.0345
1.1531;-0.8120;-1.1340;1.0489;0.2558;3.8124
2.1998;-0.1833;-1.9250;0.1464;-2.0579;-4.8895
0.3465;0.6140;-0.5428;-0.9219;0.7411;0.0662
-0.0072;-0.4901;0.1302;1.3967;0.6501;0.9654
2.0952;-1.2556;-1.9120;0.8020;0.3907;4.1602
0.0641;0.6765;-0.3428;-1.0697;1.3406;0.2438
-0.1907;-0.4435;0.2654;1.3484;-0.1754;0.5365
2.2933;-0.4852;-1.9008;0.0003;-1.0674;-2.9903
1.9795;-1.2506;-1.7064;0.1368;-0.9018;2.4462
0.3604;0.4879;-0.6082;-0.6270;1.1713;-0.1063
1.6158;-0.1290;-1.6150;-0.4530;-0.8196;-2.6181
1.3898;-1.1723;-1.4535;-0.1686;-0.5357;3.4102
0.0619;-0.4141;-0.1381;2.0272;-0.3380;0.5529
0.2468;0.6392;-0.3646;-0.5331;1.3843;-0.1753
1.7117;-0.0649;-1.6965;0.8271;-1.0088;-3.5909
0.2236;-0.5302;-0.0217;1.2175;-0.3337;0.7486
0.3087;0.5580;-0.5785;-0.6910;1.3154;-0.4105
1.3090;-0.9892;-1.2675;0.5386;-0.2050;2.7663
2.1029;-0.9081;-1.7594;-0.0912;-3.0173;-2.3360
-0.1968;-0.4965;0.2666;1.1150;-0.2139;0.3297
1.5676;-1.2189;-1.6893;0.3561;-0.2426;2.3229
2.3403;-0.8882;-1.8195;0.1697;-2.0174;-2.7587
0.1959;0.4508;-0.4164;-0.7661;1.4613;-0.1916
0.0500;-0.5228;0.1685;1.6121;-0.3487;0.2771
1.8297;-1.0715;-1.7021;-0.9118;0.1202;2.7979
0.2760;0.5104;-0.3362;-0.9341;0.6882;-1.3354
-0.2083;-0.5659;0.2991;1.8071;-0.6123;1.1635
2.3605;0.2633;-1.8188;0.2463;-1.6259;-4.0774
1.8564;-0.5217;-1.7245;-0.4754;1.5007;2.0746
0.1787;0.7346;-0.4009;-0.7731;1.2521;-0.7695
2.0455;0.0589;-1.4605;0.6108;-0.7727;-2.4067
2.0364;-1.2116;-1.6787;-0.3791;0.8406;1.3886
-0.3166;-0.4681;0.3163;1.3407;-0.9799;1.1719
0.1371;0.5664;-0.3143;-0.6713;1.2157;-1.3997
1.9092;-0.7846;-1.3346;0.3731;-2.1939;-2.4592
-0.0995;-0.3677;0.2915;1.4088;-0.2922;1.3524
0.0142;0.4814;-0.3062;-1.8496;1.1720;-1.5915
1.6739;-1.1926;-1.8399;1.1158;-0.8332;0.9834
2.2207;-0.7372;-1.8853;0.1743;-1.6923;-2.8376
0.9964;-0.3885;-1.3018;-0.7289;1.7627;0.5661
1.7416;-0.3666;-1.6667;-0.0886;-2.3225;-2.2912
-0.0081;-0.5659;0.1998;1.8004;0.3379;0.6968
0.3951;0.6597;-0.3643;-0.7219;1.3538;-0.7899
1.8623;-1.4469;-1.9537;-0.1577;-0.8295;2.8016
0.1461;0.6736;-0.2963;-0.8524;0.8192;-1.5405
2.4060;-0.5404;-2.0709;-0.3566;-2.1343;-3.2201
-0.3089;-0.6623;0.4214;1.5930;0.8606;2.6402
0.1703;0.3787;-0.3337;-1.0287;0.2536;-1.8505
1.4471;-0.5343;-1.5469;-0.4812;2.0491;1.1301
-0.0042;0.6302;-0.2934;-0.8633;-0.2627;-2.5163
-0.0177;-0.7379;0.2839;1.0471;0.6423;2.9857
1.0972;-0.5137;-1.4775;-0.4822;2.0647;1.0860
0.9550;-0.6419;-0.9480;0.0064;-0.9518;-2.0175
0.0607;0.5564;-0.2428;-0.5299;-0.2790;-2.4954
1.2092;-0.9252;-1.1427;0.3333;-1.0004;-1.7411
0.7617;-0.1449;-1.0863;-0.5268;1.1573;0.3663
0.2533;0.2728;-0.3880;-0.7849;-0.4616;-2.6389
0.0138;-0.7150;0.3438;1.1663;0.5612;2.7258
1.0567;-0.9624;-1.1189;-0.2411;-0.0044;-1.4454
0.0524;-0.6930;0.1923;1.1891;0.1595;3.0133
0.2996;0.3889;-0.4070;-0.8781;-0.2415;-3.0668
0.8422;-0.0933;-1.1414;-0.4109;1.7774;0.6439
0.8250;-0.9169;-0.7630;1.2772;-0.1522;-0.9500
0.0427;-0.7502;0.1467;0.3565;0.7122;3.3319
0.7458;0.0716;-0.9220;-0.7528;1.2494;0.4145
0.7310;-0.7527;-0.8330;0.7718;-0.2053;-0.9491
0.0463;-0.7714;0.1568;0.7042;0.9937;3.6752
0.4775;0.2144;-0.5780;-0.4719;-0.6669;-3.4138
0.6748;0.0428;-0.9363;-0.6179;0.9356;0.5867
0.3927;0.1457;-0.4419;-0.4461;-0.2358;-3.2784
0.5251;-1.1350;-0.3641;1.1871;2.1474;4.1115
0.3488;-0.6104;-0.2896;0.9311;-0.3711;-0.5051
0.7948;0.3414;-0.9433;-0.9503;1.1583;0.9465
1.1965;-0.0400;-1.1024;-0.4015;0.2785;-4.5316
0.4210;-0.5748;-0.2899;0.6407;0.1346;-0.6257
0.5730;0.3654;-0.7274;-0.7406;1.4420;1.5070
1.0016;0.2827;-1.0921;-0.7167;-0.6221;-3.4556
0.7243;-0.9021;-0.6299;1.0428;0.5677;4.2208
0.6667;-0.8536;-0.8928;0.2071;0.2173;-0.9901
0.3322;-0.7971;-0.0340;0.9960;-0.4595;3.2291
0.6167;0.3086;-0.3981;0.9304;-2.3915;-3.3614
0.7759;-0.1171;-1.1075;-0.7555;2.3389;1.5675
0.9360;-0.8332;-0.6850;-0.2356;-0.1615;-2.1059
0.2032;-0.8957;0.0733;1.3543;0.4868;3.5441
0.6778;0.5459;-0.9611;-0.4397;1.3123;1.1618
0.4135;-0.4612;-0.3499;0.2258;0.2027;0.0656
0.4071;-1.0179;-0.1511;1.1844;1.1911;3.9756
0.8292;0.0667;-1.0673;0.1298;-0.4009;-3.4973
0.6653;0.3638;-1.0257;-0.2040;1.0406;1.3162
0.6235;0.1163;-0.7728;-0.3116;-1.1326;-3.5664
0.6198;-1.0247;-0.5163;1.9336;1.0686;3.7455
0.8109;-0.5348;-0.6517;-0.6138;-0.3515;-0.9406
0.7336;0.3058;-0.9188;-0.4079;0.6259;1.6722
0.0539;-0.6222;-0.0052;0.4577;-0.2885;-0.2632
-0.0692;-0.4396;0.1442;1.6777;0.1389;1.0155
1.5890;-1.2704;-1.6864;0.3429;-0.2980;2.1442
1.9465;-0.6194;-1.8320;-0.9094;-1.6239;-2.3995
0.1983;0.5298;-0.5327;-0.7219;0.5699;-2.0248
1.8819;-0.2192;-1.6359;-0.1506;-3.3340;-1.6264
1.2622;-0.9958;-1.5984;0.6885;-1.1480;2.9618
0.2160;0.5467;-0.4021;-0.8469;1.0420;-1.1027
0.0224;-0.5243;0.0099;1.2745;0.2369;0.6914
2.1257;-1.0908;-1.9716;-0.4234;-2.2464;-3.2520
-0.2418;-0.5537;0.3971;0.8078;-0.1375;0.7538
0.4224;0.4749;-0.7300;-0.5264;1.2833;0.1986
1.8011;-0.1543;-1.5200;-0.3915;-1.7435;-3.1792
1.3130;-1.0502;-1.5325;0.6522;0.7150;2.7205
0.1685;-0.5586;-0.1050;0.8830;-0.4589;0.4886
1.0894;-0.8020;-1.1541;1.2112;1.2602;3.4097
2.1684;-0.5780;-1.9292;-0.5848;-1.5775;-2.9515
0.2753;0.4885;-0.7335;-0.2083;0.5692;0.4170
0.4113;-0.7615;-0.4232;1.2325;0.1300;-0.0850
0.6037;0.4669;-0.7364;-0.4286;0.9286;-0.2712
0.4349;0.6733;-0.6520;-0.3243;1.1198;1.1979
0.3763;0.1856;-0.4639;0.0394;-0.1945;-3.9685
1.2955;-1.1109;-0.9863;0.6492;1.1869;3.9817
0.7247;-0.7540;-0.6976;0.5053;-0.0932;-0.2216
0.4304;-0.8658;-0.3134;1.2642;0.6062;3.8374
0.7628;0.0715;-0.8129;-0.6618;-0.3817;-3.4450
0.5648;-0.5728;-0.6566;0.9072;-1.1887;-0.7399
0.7404;0.0100;-1.0616;-0.3359;1.3598;1.0505
0.3465;-0.9816;-0.0174;0.5418;0.9648;3.7091
0.8024;-0.1590;-1.0416;-0.7565;1.4351;0.9609
-0.3260;-0.5587;0.4049;1.8821;0.2672;1.5965
1.9922;-0.6452;-1.7328;-0.2136;-0.9863;-3.1033
1.3184;-0.6423;-1.5164;-0.9396;1.6605;1.2552
0.1467;0.5970;-0.3198;-0.7140;0.0096;-2.1076
2.5444;-0.8380;-1.6574;-0.3850;-1.6781;-2.2061
1.1206;-0.4732;-1.4958;-0.5893;1.7536;0.8586
-0.2872;-0.4114;0.2912;1.8488;0.0483;1.8109
0.0760;0.5909;-0.2805;-0.7658;0.1748;-2.2486
1.5612;-0.8274;-1.2085;0.3613;-0.9100;-1.7856
-0.1821;-0.5629;0.3304;1.2049;0.6841;2.8965
0.3289;0.3150;-0.3559;-0.8614;-0.6510;-3.1429
0.7478;0.0221;-0.9999;-0.5941;1.5670;0.6555
0.7924;-0.7501;-0.9489;0.8948;0.3867;-0.9686
0.1455;-0.8557;0.0778;0.5765;0.5265;3.5442
0.6747;0.0492;-1.0119;-0.5130;1.1911;0.3007
0.5098;-0.6207;-0.5224;0.6107;0.5520;-0.7763
0.5867;0.1766;-0.5779;-1.0370;-1.4440;-3.7022
0.1756;-0.7950;0.0050;0.8819;0.3990;3.6203
0.8005;-0.0926;-1.0974;-0.6624;1.3192;0.7996
0.4607;0.1596;-0.5189;-1.0857;-0.9809;-3.4941
0.1748;-0.7464;-0.0874;1.4193;0.6862;3.9250
0.7968;-0.5757;-0.9307;0.8380;-0.0965;-1.0195
0.7623;0.0852;-0.9377;-0.5816;0.8233;0.6040
0.4853;0.2162;-0.6273;-1.0647;-0.9422;-3.7207
0.3811;-0.6243;-0.3428;0.6405;0.2760;-0.5492
0.4474;0.6514;-0.8315;0.2637;1.3658;1.5313
0.7920;-0.7865;-0.7552;1.0906;0.8424;3.6259
1.1744;0.0092;-1.3006;-0.7908;-0.5753;-3.8296
0.4350;-0.9403;-0.1728;-0.1924;-0.9122;-0.1406
0.3790;-0.8099;-0.2076;1.7108;1.1535;3.4969
0.4875;0.1991;-0.6166;-0.6910;-0.6626;-3.9410
0.6973;-0.1887;-1.2169;0.1488;1.1259;1.4700
0.5922;-0.8734;-0.6795;0.2111;-0.3410;-0.6776
0.3981;-1.0309;-0.4072;1.7002;0.6587;3.3508
0.5815;0.2002;-0.9050;-0.0750;1.0786;0.7755
0.3559;-0.7347;-0.3205;0.3853;-0.4544;-1.0463
0.7433;-0.0480;-0.8140;-1.2764;-0.3531;-3.7271
0.9631;-1.1127;-0.9771;1.4982;1.1022;4.5872
0.4451;0.7455;-0.7465;-0.2880;1.1794;0.5138
0.6080;0.0435;-0.7494;-0.5024;-0.1202;-3.7887
1.5603;-1.1026;-1.3948;0.2430;1.1943;3.8246
0.3016;-0.6802;-0.1803;0.9199;0.7199;0.0874
0.5413;0.3693;-0.7095;-0.6934;0.9485;0.1098
1.3013;0.0361;-1.2703;-0.0816;0.0027;-2.6572
0.1921;-0.3803;-0.1077;1.4760;-0.2045;0.7939
0.1427;0.6360;-0.4041;-0.9017;1.3219;-0.3759
1.7767;-1.3650;-1.3377;-0.1539;-0.0635;2.4179
1.7809;-0.0222;-1.2652;0.3982;-0.5139;-2.5165
1.2382;-0.6354;-1.4683;-0.5209;0.3585;1.7053
0.6615;-0.4852;-0.5588;1.4609;-0.8067;-0.3814
0.1403;-0.9214;-0.1562;0.8437;1.3735;3.6041
0.5932;0.1017;-0.5969;-0.7546;-0.0157;-3.7138
0.5548;0.3504;-0.7522;-0.9497;1.8158;0.7750
0.8866;0.0508;-0.7409;0.0522;-0.4897;-3.2211
2.0388;-0.8557;-1.4994;-0.2136;-1.3980;-2.5197
-0.0078;0.5456;-0.2612;-0.7409;0.6422;-0.9438
-0.1420;-0.4237;0.1583;1.8757;-0.0383;1.3776
1.2082;-0.6339;-1.3866;-0.8572;1.8421;1.0831
0.1232;0.6217;-0.3451;-0.9273;1.0032;-1.9071
-0.0927;-0.6801;0.2506;1.2873;0.2934;2.3739
1.9475;-0.8866;-1.2749;0.4289;-1.0100;-2.3881
1.1496;-0.3841;-1.2143;-0.6291;1.2740;0.6456
0.2938;0.3280;-0.3259;-0.6193;0.5938;-2.4790
1.1384;-0.8732;-0.8517;0.3193;-0.1580;-1.7481
0.9354;-0.0588;-0.9736;-1.0462;0.9313;0.8058
0.0574;-0.7170;0.1877;0.8265;0.5314;2.6041
0.6213;0.1501;-0.4806;-0.4391;-0.7390;-3.1089
0.4371;-0.4810;-0.3251;1.1044;-0.0112;-0.6447
0.4889;-1.0714;-0.3369;0.5869;0.9347;3.4300
0.4637;0.1888;-0.3868;-0.3144;-1.2404;-3.4071
0.7818;-0.2403;-1.0726;-1.0882;2.0935;0.0700
0.8065;-0.5438;-0.6344;1.7918;0.1199;0.5448
1.2763;-1.4046;-0.8776;-0.2182;1.4516;3.5527
0.6394;0.3145;-0.5643;-1.1279;1.3638;0.2823
0.1424;-0.5801;-0.0311;1.3795;-0.3709;1.0288
1.3143;0.1928;-0.8813;0.5086;-0.9790;-3.4696
2.0265;-1.2121;-1.5377;0.5685;-0.3419;3.3852
0.2695;0.5417;-0.4229;-0.9166;1.2143;-0.7932
2.1873;-0.3552;-1.5132;-0.3267;-1.0225;-2.3492
1.4928;-0.9575;-1.5381;-0.0883;-0.4036;1.9612
-0.3956;-0.3703;0.2748;1.7668;0.0846;1.3515
0.1432;0.6246;-0.3190;-0.5865;1.6943;-1.4924
1.7815;-0.4222;-1.3585;-0.3538;-1.7996;-2.8702
-0.1401;-0.4879;0.1463;1.8759;0.3625;0.9626
0.1637;0.5998;-0.3808;-1.2880;0.7288;-0.8982
1.9293;-1.5453;-1.5872;0.8470;-1.5871;2.1581
1.8608;-0.6290;-1.9949;-1.0063;-1.4214;-3.3464
-0.2662;-0.5358;0.4248;1.5175;0.7460;0.4773
1.3757;-0.7154;-1.8147;0.9275;0.2739;2.6449
2.0718;-0.6251;-2.0301;-0.8606;-1.5571;-3.1226
0.2089;0.6776;-0.4719;-1.1437;0.7647;-0.8055
-0.3214;-0.4604;0.4207;1.6924;0.1567;1.5470
1.1274;-0.7359;-1.5619;-0.1920;0.7372;1.6595
0.2579;0.5478;-0.3766;-1.2150;1.0273;-1.6078
-0.2830;-0.4669;0.2995;1.7716;-0.1644;1.6094
1.9448;-0.8422;-1.5018;0.1738;-1.1844;-2.8874
1.4569;-0.7593;-1.4685;-0.8708;1.4298;1.3018
0.1009;0.5694;-0.2537;-1.0239;0.4520;-2.0093
2.2524;-0.6725;-1.5345;0.3306;-1.3405;-2.4568
1.1425;-0.6670;-1.4883;-0.5142;1.7420;1.0374
-0.3107;-0.4753;0.2511;1.4345;0.4932;2.6039
